STFID,SQ_MILES,POP_DEN,MINORITY_D,POP2000,WHITE,MINORITY,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,min_per,min_pop2,WHITE_DEN,Shape_Leng,Shape_Area,PER_min
"261635536002",0.18478703770,8209.45028859000,7846.87074388000,"1517","73","1456","1399","3","1","0","6","35","12","0",0.00000000000,395.04935469200,2847.97676151000,478356.54265000002,0.95187870798
"261635043004",0.07551376377,8554.73184930000,8435.54827865000,"646","15","641","612","2","1","0","4","12","10","0",0.00000000000,198.63928442700,2251.12209781000,195505.05219399999,0.97678018576
"261635521003",0.06193738377,16500.53550600000,4310.80526429000,"1022","758","279","58","5","108","0","12","81","15","0",0.00000000000,12238.16625590000,1633.63138285000,160341.06147600000,0.25831702544
"261635523001",0.06679924546,17590.01904770000,6527.01983386000,"1175","742","440","137","4","160","0","4","128","7","0",0.00000000000,11107.90990070000,1858.69404368000,172928.68921400001,0.36851063830
"261635317001",0.10466622014,11140.17491440000,11121.06655270000,"1166","5","1164","1138","4","0","0","0","19","3","0",0.00000000000,47.77090443590,2285.79317453000,270939.31095299998,0.99571183533
"261635425002",0.10269089634,5521.42419813000,5248.76127477000,"567","28","539","519","1","0","0","0","19","0","0",0.00000000000,272.66292336400,2361.84739625000,265799.43302699999,0.95061728395
"261635548001",0.37625493263,1786.02309692000,621.91875696500,"672","447","238","197","0","17","0","4","7","13","0",0.00000000000,1188.02429215000,7332.56480448000,973804.63887999998,0.33482142857
"261635018002",0.11838687486,10296.74954660000,8353.96661328000,"1219","245","995","935","5","2","0","6","26","21","0",0.00000000000,2069.48616810000,2253.49328304000,306516.54262800002,0.79901558655
"261635364003",0.09104707353,9302.88000677000,9346.81332440000,"847","0","852","841","3","1","0","1","1","5","0",0.00000000000,0.00000000000,1947.63077279000,235677.01816800001,1.00000000000
"261635364004",0.10552499100,11305.37883680000,11295.90240860000,"1193","3","1192","1186","1","1","0","0","2","2","0",0.00000000000,28.42928458530,2096.29926980000,273151.72364500002,0.99748533110
"261635371002",0.21973438451,3395.00803051000,3349.49853949000,"746","20","741","716","1","0","0","5","4","15","0",0.00000000000,91.01898205130,4536.08126744000,568770.80445000005,0.97319034853
"261635364002",0.08917047671,9644.44771130000,9633.23323721000,"860","9","860","838","0","1","0","1","11","9","0",0.00000000000,100.93026674600,2344.48003564000,230820.88817900000,0.98953488372
"261635423002",0.09510672198,8232.85656066000,7917.42144339000,"783","33","756","736","0","2","0","3","9","6","0",0.00000000000,346.97862899300,2467.96997040000,246171.74655300000,0.95785440613
"261635107001",0.11598521220,6388.74547837000,5871.43815218000,"741","66","684","628","3","18","0","3","23","9","0",0.00000000000,569.03805880200,2535.58943207000,300265.29179200000,0.91093117409
"261635507004",0.10530549315,7625.43316573000,284.88542337700,"803","782","35","4","0","10","0","5","2","14","0",0.00000000000,7426.01336937000,2945.41357661000,272655.74569600000,0.02615193026
"261635507003",0.11894567015,4682.81022178000,126.10799520000,"557","544","16","0","0","11","0","1","1","3","0",0.00000000000,4573.51662594000,2590.47970929000,307973.75946099998,0.02333931777
"261635521005",0.06206101419,2304.18406560000,2320.29724088000,"143","6","144","136","0","0","0","0","1","7","0",0.00000000000,96.67905170340,1700.29169460000,160659.65565500001,0.95804195804
"261635013004",0.08213194007,12041.60037100000,11737.21209060000,"989","24","966","941","0","1","0","2","21","1","0",0.00000000000,292.21274914400,1892.08255860000,212645.38309100000,0.97573306370
"261635524002",0.04220486851,17604.60407160000,10259.47989630000,"743","317","442","225","4","88","0","9","100","16","0",0.00000000000,7510.98181788000,1410.70575313000,109260.00015300000,0.57335127860
"261635538002",0.17261674341,7085.06009247000,6679.53743796000,"1223","83","1155","1106","8","6","0","2","18","15","0",0.00000000000,480.83400464000,2738.10845660000,446847.19579999999,0.93213409648
"261635121006",0.04585685267,12931.54600590000,13106.00193850000,"593","1","601","588","1","0","0","0","3","9","0",0.00000000000,21.80699157820,1775.99770370000,118724.59341600000,0.99831365936
"261635533002",0.15154429826,5589.12482826000,5516.53879153000,"847","8","842","817","1","6","0","6","9","3","0",0.00000000000,52.78984489500,2664.99465756000,392294.35457500000,0.99055489965
"261635044003",0.09875139739,6713.82904485000,6642.94397198000,"663","8","656","639","0","1","0","0","15","1","0",0.00000000000,81.01151185340,2118.89797504000,255664.59798600001,0.98793363499
"261635523002",0.06100536250,20768.66603380000,7343.61671913000,"1267","796","488","70","3","224","0","40","134","17","0",0.00000000000,13048.03327770000,1671.62490662000,157930.15328900001,0.37174427782
"261635108003",0.08635321963,4504.75386628000,4423.69145738000,"389","10","384","369","4","0","0","2","4","5","0",0.00000000000,115.80344129300,2179.37553330000,223556.86851299999,0.97429305913
"261635047002",0.14382387886,8239.24378481000,8148.85545637000,"1185","16","1173","1153","3","0","0","1","12","4","0",0.00000000000,111.24717346600,2606.87095300000,372342.42913700000,0.98649789030
"261635505005",0.14899502475,7389.50848760000,120.80940306700,"1101","1089","20","4","1","1","0","2","4","8","0",0.00000000000,7308.96888555000,3067.50784858000,385772.81287299999,0.01089918256
"261635046002",0.13275032574,4821.08044869000,4745.75106668000,"640","13","634","607","1","1","0","4","14","7","0",0.00000000000,97.92819661400,2863.36736338000,343679.23009899998,0.97968750000
"261635047003",0.13232983871,5100.89037036000,5032.87849876000,"675","7","670","659","0","0","0","4","5","2","0",0.00000000000,52.89812235930,2615.94820477000,342587.65526299999,0.98962962963
"261635121005",0.04964724765,13092.36726640000,12790.23571410000,"650","12","639","622","0","0","0","4","12","1","0",0.00000000000,241.70524184100,1474.57603925000,128537.58073000000,0.98153846154
"261635019001",0.06630344480,13996.25619520000,12744.43586740000,"928","79","849","814","0","5","0","4","26","0","0",0.00000000000,1191.49163731000,1779.26499731000,171666.03299499999,0.91487068966
"261635121002",0.11436721189,10737.34315750000,10291.41115340000,"1228","51","1183","1146","1","2","0","6","22","6","0",0.00000000000,445.93200409700,2237.62379640000,296101.97827600001,0.95846905538
"261635425001",0.11724119550,7719.12974907000,7292.65849221000,"905","56","855","832","0","1","0","0","16","6","0",0.00000000000,477.64780767700,2813.93255444000,303461.40515499999,0.93812154696
"261635522005",0.06866039225,18394.88471690000,4718.87778961000,"1263","949","329","47","5","170","0","5","87","15","0",0.00000000000,13821.65130350000,1748.29507510000,177745.46146500000,0.24861441014
"261635316001",0.13289484780,12280.38578630000,12400.78172540000,"1632","5","1652","1586","5","4","0","4","28","25","0",0.00000000000,37.62373096300,2384.80651602000,344009.31039100001,0.99693627451
"261635317002",0.08974028188,13750.79255530000,13650.50314440000,"1234","9","1230","1177","3","0","0","5","40","5","0",0.00000000000,100.28941085700,2211.17936464000,232302.21256499999,0.99270664506
"261635122001",0.25190114771,2897.96218330000,2822.53577031000,"730","27","711","683","2","1","0","0","17","8","0",0.00000000000,107.18490267000,3650.99214647000,652169.85080999997,0.96301369863
"261635319001",0.12509864421,6027.24357873000,5987.27511999000,"754","11","750","736","2","0","0","1","4","7","0",0.00000000000,87.93060923880,2416.26180904000,323834.21588300000,0.98541114058
"261635018004",0.15369423578,8562.45514533000,4899.33793650000,"1316","575","763","666","6","25","0","10","34","22","0",0.00000000000,3741.19430742000,2660.27087454000,397934.70503499999,0.56306990882
"261635424003",0.09871620799,12247.22894640000,11872.41714240000,"1209","36","1176","1149","3","0","0","4","17","3","0",0.00000000000,364.68175522800,2341.83476559000,255513.83139000001,0.97022332506
"261635523003",0.06851760764,18141.32224990000,5093.58122704000,"1243","900","363","66","5","93","0","14","165","20","0",0.00000000000,13135.30975450000,1719.51370965000,177377.09330600000,0.27594529364
"261635019004",0.08128306302,14517.16945860000,13889.73247350000,"1180","53","1132","1108","2","0","0","3","14","5","0",0.00000000000,652.04235703700,2136.50923314000,210449.10641600000,0.95508474576
"261635437004",0.19502842466,6840.02858716000,6388.81230855000,"1334","95","1249","1207","2","5","0","3","22","10","0",0.00000000000,487.10848259400,3057.20517973000,504788.78301700001,0.92878560720
"261635548003",0.13782256971,5057.22684960000,1037.56591032000,"697","559","144","116","2","0","0","1","19","6","0",0.00000000000,4055.93946762000,3624.57858964000,356703.35455900000,0.19799139168
"261635117002",0.08649721080,0.00000000000,0.00000000000,"0","0","0","0","0","0","0","0","0","0","0",0.00000000000,0.00000000000,1916.44254065000,223917.42892999999,0.00000000000
"261635547002",0.20872524977,3574.07645135000,253.92232161000,"746","705","58","31","1","1","0","5","3","17","0",0.00000000000,3377.64597614000,4234.31949197000,540200.96193800005,0.05495978552
"261635577003",0.20886069848,5415.09249111000,181.93944709300,"1131","1107","38","1","1","20","0","0","2","14","0",0.00000000000,5300.18336663000,3694.90218255000,540479.68444400001,0.02122015915
"261635121003",0.06244665570,12618.77023140000,12506.67455680000,"788","11","785","732","20","1","0","4","20","8","0",0.00000000000,176.15034587000,1776.57088507000,161676.46868200001,0.98604060914
"261635020001",0.05487071009,14197.00963800000,13577.37121990000,"779","31","748","727","0","1","0","3","17","0","0",0.00000000000,564.96444002300,1507.95400288000,142064.51116200001,0.96020539153
"261635506003",0.10215612371,6078.93073300000,225.14558270400,"621","602","23","9","4","2","0","0","4","4","0",0.00000000000,5892.94090381000,2108.40407103000,264503.89463699999,0.03059581320
"261635316002",0.08045410632,13523.23765360000,13485.94931450000,"1088","8","1085","1051","8","2","2","0","17","5","0",0.00000000000,99.43557098250,1950.93404241000,208261.08991200000,0.99264705882
"261635522001",0.13606699714,6496.79950757000,2307.68670292000,"884","568","327","108","6","96","0","13","93","11","0",0.00000000000,4174.41416324000,2639.54143358000,352243.33778100001,0.35746606335
"261635318001",0.07502815856,6917.40287838000,6837.43290291000,"519","5","516","509","0","0","0","3","2","2","0",0.00000000000,66.64164622720,2171.46325636000,194219.44712000000,0.99036608863
"261635046001",0.17488457415,5655.15857992000,5569.38772178000,"989","26","979","941","3","0","0","5","14","16","0",0.00000000000,148.66948744000,2875.05745202000,452760.62928100000,0.97371081901
"261635018003",0.16176890194,9563.02466959000,6929.63843219000,"1547","431","1130","1064","0","10","1","9","32","14","0",0.00000000000,2664.29452656000,2707.43850230000,418838.48265999998,0.72139625081
"261635366001",0.22373599731,3602.46008557000,3562.23410446000,"806","7","799","781","6","0","0","2","10","0","0",0.00000000000,31.28687419230,3081.23141249000,579135.64010500000,0.99131513648
"261635522002",0.09542751678,16714.25657690000,3520.99699675000,"1595","1251","362","37","2","104","0","26","175","18","0",0.00000000000,13109.42631830000,2023.94375219000,247039.60008100001,0.21567398119
"261635366004",0.15310227209,6962.66610184000,6995.32401038000,"1066","6","1071","1044","0","0","2","0","14","11","0",0.00000000000,39.18949025430,3215.48710476000,396305.39046700002,0.99437148218
"261635365001",0.23195555955,3078.17584276000,3047.99764822000,"714","4","710","696","3","1","0","3","7","0","0",0.00000000000,17.24468259250,3920.86838620000,600423.55881800002,0.99439775910
"261635548002",0.15872542043,5682.76963819000,2709.08086965000,"902","479","432","398","6","12","0","2","5","9","0",0.00000000000,3017.79008503000,2767.32993159000,410804.80811099999,0.46895787140
"261635121004",0.08118265289,12108.49812120000,12022.27280400000,"983","12","981","958","0","0","0","5","8","10","0",0.00000000000,147.81482955700,1873.70021812000,210183.80383399999,0.98779247202
"261635581002",0.28737529178,4986.51081361000,271.42208196900,"1433","1399","79","7","0","21","1","1","4","45","0",0.00000000000,4868.19862403000,4099.41326138000,743724.56854100002,0.02372644801
"261635378005",0.14122479845,10437.26042600000,10217.75223520000,"1474","32","1446","1410","1","1","3","3","24","4","0",0.00000000000,226.58910015700,2620.34564623000,365549.20487299998,0.97829036635
"261635437001",0.11466442443,6662.92098714000,5816.97421259000,"764","95","670","644","3","0","0","3","19","1","0",0.00000000000,828.50457300800,2177.24386882000,296781.00879800000,0.87565445026
"261635437002",0.05338398378,12475.65192530000,12250.86540410000,"666","16","654","642","0","0","0","0","8","4","0",0.00000000000,299.71536156800,1628.93486898000,138172.19674799999,0.97597597598
"261635438002",0.26142452139,5202.26638553000,4261.26820109000,"1360","263","1120","1063","6","5","2","6","15","23","0",0.00000000000,1006.02651426000,3313.05693106000,676627.74857000005,0.80661764706
"261635116001",0.07289460616,9246.22596254000,9040.44942035000,"674","12","662","638","4","0","0","3","17","0","0",0.00000000000,164.62123375400,1797.58719426000,188702.72548200001,0.98219584570
"261635378004",0.08953234893,8253.99990963000,8142.30843588000,"739","14","730","709","0","0","0","1","15","5","0",0.00000000000,156.36806324100,2091.15035448000,231745.13395799999,0.98105548038
"261635441004",0.08911858849,8539.18372043000,7697.60845232000,"761","82","687","664","1","3","0","1","10","8","0",0.00000000000,920.12229313400,2230.23222687000,230656.85918800000,0.89224704336
"261635428007",0.11564332065,6788.11362029000,6398.98608792000,"785","45","742","725","0","1","0","2","12","2","0",0.00000000000,389.12753237300,2356.52793775000,299322.16676599998,0.94267515924
"261635547003",0.25679110421,3781.28363511000,155.76863584400,"971","946","40","5","1","5","0","0","14","15","0",0.00000000000,3683.92823771000,3233.01405650000,664594.04868200002,0.02574665294
"261635428008",0.12465078027,9875.59000686000,9594.80556312000,"1231","29","1207","1165","0","5","0","11","21","5","0",0.00000000000,232.64996766800,2377.83995446000,322634.70229900000,0.97644191714
"261635438001",0.13459915353,5884.13804426000,4606.26968111000,"792","189","626","543","4","21","0","6","29","23","0",0.00000000000,1404.16930602000,2530.87181168000,348371.31909499998,0.76136363636
"261635548004",0.15136351900,3653.45628618000,581.38183215900,"553","471","95","64","0","2","0","7","9","13","0",0.00000000000,3111.71412439000,2510.14611873000,391746.92745199997,0.14828209765
"261635428009",0.09266067592,9766.81845898000,9389.09619813000,"905","37","870","855","10","0","0","0","3","2","0",0.00000000000,399.30639003600,2193.75230122000,239833.33280599999,0.95911602210
